Fecha,Ingreso_Total,Gastos_Operativos,Ingreso_Operativo,Gastos_Financieros,Impuestos,Ingreso_Neto,Dividendos,Activos,Pasivos,Patrimonio_Neto,Flujo_Efectivo,Ratio_deuda_patrimonio,ROA,Margen_Utilidad
2020-02-18,7773346.24,3796574.44,5608837.52,588589.47,163839.31,1812263.09,388539.06,451438110.0,142168366.5,33817152.42,4437870.05,4.2,0.0,0.23
2020-02-19,9743837.71,2075563.67,1768127.18,1112805.05,477316.99,-307436.48,2039384.44,402706303.0,313710163.1,76368347.72,799418.99,4.11,0.0,-0.03
2020-02-20,11165531.78,4406640.14,2077859.19,1538161.01,1402339.75,-2328780.96,2480133.94,435063242.2,300396294.2,24509693.08,1044991.91,12.26,-0.01,-0.21
2020-02-21,14356926.67,,7641072.25,1463366.63,179995.74,4662214.08,,91845787.92,135107977.0,23254800.72,5077722.56,5.81,0.05,
2020-02-22,9211513.44,4987060.25,1821580.09,581077.92,508879.74,2754910.734271937,712503.95,269407037.2,292965846.6,97293387.28,1854931.56,3.01,-0.01,-0.34
2020-02-23,7285676.99,4768039.88,2679130.53,677096.59,1104386.07,-2088909.35,,362765853.0,201200518.0,10478212.81,3290616.91,19.2,-0.01,-0.29
2020-02-24,13386764.02,3628150.49,6250526.15,1158778.48,909223.87,2622375.66,2373462.3,277716767.9475541,209501197.07378653,18582482.91,3701710.46,8.37,0.01,0.2
2020-02-25,,956393.73,7670085.84,782905.27,1325220.91,6713692.12,330805.63,189217723.0,194397396.3,33933560.56,3937726.1,5.73,0.04,0.9
2020-02-26,9580692.85,,3386821.31,430531.04,1236622.93,-1362377.89,1460614.74,339756914.1,209501197.07378653,85340766.5,7476239.02,1.91,0.0,-0.14
2020-02-27,4582379.5,3736408.0,9997459.06,1536989.18,185604.18,6261051.06,509265.74,55673383.99,271185416.6,97126874.33,2873428.48,2.79,0.11,1.37
2020-02-28,2902123.12,3308670.09,9367278.87,960478.38,1275990.68,6058608.79,979514.98,401342713.7,190361241.0,,4509194.14,2.58,0.02,2.09
2020-02-29,9235519.57,3094324.14,9746038.74,965576.89,930111.02,6651714.6,1647489.1,236358388.6,312190657.2,68871946.33,6588550.39,4.53,0.03,0.72
2020-03-01,14112625.24,1745725.09,7796235.3,358506.85,1068812.89,6050510.21,2686278.61,252657940.5,124147204.0,48696185.78,6899878.9,,0.02,0.43
2020-03-02,,,4370861.07,609472.14,1042103.16,688287.22,1170151.42,136340296.1,149429583.3,59803407.08,1428845.2,2.5,0.01,
2020-03-03,2584958.68,1594274.86,5249934.33,1327263.0,1086309.33,3655659.47,2543145.91,394164410.4,209501197.07378653,28312546.82,5675351.66,5.74,0.01,1.41
2020-03-04,13038274.26,3067743.86,7708955.27,134354.08,751505.5,4641211.41,957683.22,423179059.7,129235432.7,94463394.24,3583582.52,1.37,0.01,
2020-03-05,8711682.89,1082817.15,3252186.08,1213035.95,472234.86,2169368.94,263507.38,235679828.4,28966086.57,28971379.14,,1.0,0.01,0.25
2020-03-06,12382525.14,680491.36,7950865.53,1897755.1,79176.5,7270374.16,2020878.39,422712163.6,374511447.8,89612819.94,5696816.83,4.18,0.02,0.59
2020-03-07,10645727.86,1029879.87,4272666.42,174112.2,716915.83,3242786.55,1997283.76,215491707.9,306302610.5,63743977.54,6216309.4,4.81,0.02,0.3
2020-03-08,4267320.47,860516.81,6520736.76,1955330.36,653302.47,5660219.95,196936.95,113320187.6,107558331.6,10925604.63,3018622.73,9.84,0.05,1.33
2020-03-09,6611471.24,2659440.29,6130550.53,137948.57,245718.8,3471110.24,753100.59,428899348.8,100557740.8,72742222.53,4686283.88,1.38,0.01,0.53
2020-03-10,11429830.8,4453320.03,1722103.71,224689.57,953600.02,-2731216.31,2826521.52,269450180.9,138904809.8,24113143.48,956791.57,5.76,-0.01,
2020-03-11,14685124.64,2519121.3,2683393.74,959208.69,174401.71,164272.44,1260450.29,138243970.7,116178584.9,,7363238.41,2.51,0.0,0.01
2020-03-12,2736845.62,1009571.21,7372653.2,972677.01,1414000.77,6363081.99,2404522.39,293005361.6,192520616.1,64949207.95,6947340.09,2.96,0.02,2.32
2020-03-13,3496900.32,4431547.01,6535065.04,965250.32,879811.53,2103518.03,1490419.44,399401350.9,199467085.6,34775939.21,7496507.68,5.74,,0.6
2020-03-14,4195160.02,3574616.13,5485979.79,263657.97,756269.69,1911363.66,139555.55,101719848.7,120424980.0,16160540.73,1442326.19,,0.02,0.46
2020-03-15,14835370.06,4715733.83,1149290.46,1470003.86,58503.86,-3566443.37,1936479.86,403257444.7,209501197.07378653,63577293.93,7234664.12,,-0.01,-0.24
2020-03-16,11063128.0,1060982.07,,1660392.9,1292029.38,7431001.7,874908.7,289831004.0,204524085.9,26132793.02,599216.1,7.83,0.03,0.67
2020-03-17,3234548.58,1837047.72,2678666.59,227840.76,862168.18,841618.87,1779476.43,264208158.2,126781709.6,34256067.61,5863437.65,3.7,0.0,0.26
2020-03-18,6067954.12,922553.22,3898712.49,280213.47,622470.56,2976159.27,1374572.56,65601620.03,388857087.3,12939315.47,2131909.55,30.05,0.05,0.49
2020-03-19,10387841.49,4229975.15,5265654.76,396117.92,890618.82,1035679.62,102078.89,251174994.7,348812388.4,69284587.49,,5.03,0.0,0.1
2020-03-20,9548387.94,4499366.36,5943039.98,308016.5,1169787.96,1443673.62,,363028165.9,361453029.8,30642919.93,,11.8,0.0,0.15
2020-03-21,7270496.73,1695200.19,2407933.38,642267.73,384565.16,712733.19,2382229.82,226186564.2,341883114.3,,6183324.2,20.86,0.0,0.1
2020-03-22,8320257.5,,6651103.51,861843.62,455527.09,4937230.25,399845.32,58102950.02,136575107.8,30386946.34,6023548.81,4.49,0.08,0.59
2020-03-23,3119717.81,2177098.33,4776400.56,1050212.3440771175,,2599302.24,1957401.55,339046486.7,113709381.3,97098531.87,3074566.17,1.17,0.01,0.83
2020-03-24,7426132.17,4945034.84,2634379.45,973268.03,380745.55,-2310655.39,1372147.92,193490068.2,215702150.7,83557478.1,3945077.42,2.58,-0.01,-0.31
2020-03-25,2007773.2,606373.64,3063262.56,1508486.55,1487944.9,2456888.92,2773007.34,187841074.5,272403366.3,43724977.35,,6.23,0.01,1.22
2020-03-26,12382525.14,680491.36,7950865.53,1050212.3440771175,79176.5,7270374.16,2020878.39,422712163.6,374511447.8,89612819.94,5696816.83,4.18,0.02,0.59
2020-03-27,,3445300.46,7052666.1,1137870.44,1296279.31,3607365.64,2916537.74,59820528.55,23434618.25,81633374.84,2212484.39,,0.06,0.57
2020-03-28,,2635838.94,5147008.91,1900927.48,596375.41,2511169.97,410274.66,463134448.5,336475543.2,97275126.95,7216668.06,3.46,,0.18
2020-03-29,6315629.56,3506383.11,7938704.62,1534172.17,1450731.12,4432321.51,566068.71,215390490.0,214284675.6,97125923.08,3401054.32,2.21,0.02,0.7
2020-03-30,,1235857.43,5132221.81,1227643.19,331486.72,3896364.38,1420954.92,187389804.5,186311304.7,45956690.61,2182872.35,4.05,0.02,0.28
2020-03-31,2523711.74,4448573.88,2559648.88,1366173.88,684783.14,-1888925.0,793712.16,316869950.4,390193888.7,44703783.33,4115130.05,8.73,-0.01,-0.75
2020-04-01,6105050.97,3633299.49,7502069.04,1231288.12,,3868769.55,2700564.99,345415373.3,273226457.2,45030742.45,3348030.54,6.07,0.01,0.63
2020-04-02,10371435.53,1490824.41,2044653.76,1977226.53,549665.06,553829.36,1550574.01,321569450.0,383960124.4,36944503.63,620211.17,,0.0,0.05
2020-04-03,8282825.7,2929934.21,3870780.67,1909294.15,466523.66,2754910.734271937,,473305660.3,184470080.8,43432053.64,6624914.32,4.25,0.0,0.11
2020-04-04,7405641.38,,1506729.48,1708891.5,,717789.26,1483276.55,277716767.9475541,33687150.95,,3628732.09,0.52,0.0,0.1
2020-04-05,11474114.71,582758.04,5669115.6,1050212.3440771175,1020507.35,5086357.55,,252403092.0,301380930.1,91740563.98,7321613.55,3.29,0.02,0.44
2020-04-06,3699325.21,1088931.47,2159917.5,664706.82,732523.62,1070986.02,2780233.46,394729149.4,211822327.4,,,4.09,0.0,0.29
2020-04-07,2180207.77,2056707.47,2022018.33,1073295.07,247929.37,-34689.14,596692.89,256669338.7,215264696.4,69717123.45,606474.76,,0.0,-0.02
2020-04-08,3188485.89,2964165.69,9394556.35,1854243.44,340818.76,6430390.66,787504.13,132901177.7,297151021.8,73562154.63,7451806.72,4.04,0.05,2.02
2020-04-09,,1294376.14,5700189.34,567055.32,1124280.65,4405813.2,327180.83,379882083.2,217232266.5,29010864.83,3784249.15,7.49,0.01,0.75
2020-04-10,8711682.89,1082817.15,3252186.08,1213035.95,472234.86,2169368.94,263507.38,235679828.4,28966086.57,28971379.14,2614387.67,1.0,0.01,0.25
2020-04-11,10773611.64,1314396.29,8052877.11,1289098.27,922445.58,2754910.734271937,2155420.33,277716767.9475541,81953428.03,91217173.0,3102192.13,0.9,0.08,0.63
2020-04-12,12737120.01,4327617.78,4371513.53,1392476.31,1489606.59,43895.75,2505967.04,197686739.1,328227032.6,37217756.02,5176289.83,8.82,0.0,
2020-04-13,5135147.79,3231923.16,7480328.83,1938942.68,,4248405.67,2221945.29,250888782.4,329367760.5,14551579.34,7338639.27,22.63,0.02,0.83
2020-04-14,,1935952.13,9028419.0,786926.36,856012.68,7092466.87,,409421386.2,207649335.4,87798992.22,5945636.39,2.37,0.02,0.88
2020-04-15,14226551.39,1792575.46,3642326.6,1218019.36,,1849751.14,1069014.76,376690959.5,209501197.07378653,25275558.57,590022.7,5.54,0.0,0.13
2020-04-16,12181098.6,857387.16,6086198.65,726107.79,1160927.8,5228811.49,1420453.37,61451491.96,209501197.07378653,45511508.38,5618837.98,7.76,0.09,0.43
2020-04-17,9023625.61,4742292.98,1274502.25,1465528.61,1195690.49,-3467790.73,417132.12,94630144.81,221756317.8,17610884.03,773457.88,12.59,-0.04,-0.38
2020-04-18,4855254.07,2686422.92,6170258.02,254800.41,644534.49,3483835.1,2827151.4,420705672.9,298438720.4,99129907.34,4465304.9,3.01,0.01,
2020-04-19,9892758.65,1799121.82,1812607.93,1762012.93,274520.02,13486.12,1492391.32,117521899.1,209501197.07378653,94516163.15,4119509.27,1.83,0.0,0.0
2020-04-20,,2408588.02,,175614.54,136655.3,-4420.26,2808563.51,81240729.24,277305843.1,70924670.47,6659376.16,3.91,0.0,
2020-04-21,3889247.0,3924625.56,8330216.34,1050212.3440771175,1484455.92,4405590.78,2758265.0,442728612.7,189305822.7,76747730.67,4537723.27,2.47,0.01,1.13
2020-04-22,5586995.03,3465157.74,1666401.87,416356.74,219743.4,-1798755.87,374213.4,231341080.4,320393721.8,53658519.4,5720598.96,5.97,-0.01,-0.32
2020-04-23,9211513.44,4987060.25,1821580.09,581077.92,508879.74,-3165480.16,712503.95,269407037.2,292965846.6,,1854931.56,3.01,-0.01,-0.34
2020-04-24,11854525.47,2715250.35,6598780.3,1689235.5,649346.57,3883529.95,1040870.86,435081766.5,299088694.2,75970009.65,6363348.69,3.94,0.01,0.33
2020-04-25,4832587.94,4257186.07,,772722.67,1357365.28,-1258215.77,2598712.36,330753126.3,334818333.8,76802786.85,3065994.5,4.36,0.0,-0.26
2020-04-26,4582210.98,1251688.59,,1436232.1,106259.21,1268726.98,209678.4,489560147.8,275627137.8,36672185.22,2329964.77,7.52,0.0,
2020-04-27,7093541.63,695356.4,9158249.0,1232891.29,692407.97,8462892.6,2802546.92,277716767.9475541,319207070.2,24671720.24,2431094.12,12.94,0.03,1.19
2020-04-28,5762713.78,3485918.17,5456592.19,1657041.8,80503.51,1970674.02,2726188.2,428914982.5,225847828.7,48604990.01,7652244.56,,0.0,0.34
2020-04-29,13042803.28,947486.27,8984914.68,378567.66,665339.44,8037428.42,2850432.95,322813822.0,243717978.4,91159662.57,,2.67,0.02,0.62
2020-04-30,8741301.95,610641.12,9122976.16,427534.09,210287.59,8512335.04,612378.71,161140459.6,365001541.6,61378967.52,7872101.6,5.95,0.05,0.97
2020-05-01,5852235.42,1294376.14,5700189.34,567055.32,1124280.65,4405813.2,327180.83,379882083.2,217232266.5,29010864.83,3784249.15,7.49,0.01,0.75
2020-05-02,7152064.13,1538014.15,2143544.61,981478.9,864721.59,605530.46,2597229.21,299788227.2,386129711.5,69314086.91,838635.23,5.57,0.0,0.08
2020-05-03,6120254.08,4714725.62,9287851.6,1050212.3440771175,1305185.3,4573125.99,,187137992.9,146938987.0,61986857.89,3397157.79,2.37,0.02,0.75
2020-05-04,7585753.72,2016031.06,5218238.44,1594773.73,107358.38,3202207.38,505189.64,350563999.5,362737274.8,93576750.59,4839063.64,3.88,0.01,0.42
2020-05-05,10253786.57,4523858.94,9302494.43,1728205.25,1423595.0,4778635.49,402992.92,336606042.9,169237682.4,24523062.25,5864917.33,6.9,0.01,0.47
2020-05-06,6798770.52,1568948.59,3913113.13,371292.71,181856.4,2344164.54,536436.94,324851032.0,191096613.5,,1672716.06,2.46,0.01,0.34
2020-05-07,6274694.03,1885684.74,5793555.4,1324004.73,434202.24,3907870.66,1856527.8,451536124.2,184167192.5,93929939.06,2082274.18,1.96,0.01,0.62
2020-05-08,14437365.64,1179760.51,8106563.29,1721241.12,804469.26,6926802.77,1741002.91,277716767.9475541,106897176.3,29845383.71,4057314.99,3.58,0.02,0.48
2020-05-09,10740989.96,2000746.27,3629301.84,1658964.26,134444.85,1628555.56,481539.39,303033567.2,307361173.3,17519890.38,3327904.48,17.54,0.01,0.15
2020-05-10,11880072.08,1612539.83,,1072683.4,842591.66,7148733.54,1069224.48,152230800.7,166054914.6,69279521.94,4131297.74,2.4,0.05,0.6
2020-05-11,3227445.67,3431391.75,5475236.55,1681542.98,1452625.76,2043844.81,2112203.69,396187202.1,341450147.1,66915219.19,6863538.31,5.1,0.01,0.63
2020-05-12,12784315.3,4997361.77,1916042.25,1700822.64,239971.2,2754910.734271937,1017488.68,323190310.4,266431831.7,19528688.64,2500959.12,13.64,-0.01,-0.24
2020-05-13,13939168.05,1428895.72,3563564.45,410870.79,767497.63,2134668.73,1586471.03,237269299.2,53669791.31,52652909.81,6454513.5,1.02,0.01,0.15
2020-05-14,9580692.85,4749199.2,3386821.31,430531.04,1236622.93,-1362377.89,1460614.74,339756914.1,163380860.5,85340766.5,7476239.02,1.91,0.0,-0.14
2020-05-15,5746398.84,733870.78,3785748.55,706528.07,104787.53,3051877.77,1969687.93,121079670.3,20004421.21,38579473.02,,0.52,0.03,0.53
2020-05-16,6120254.08,4714725.62,9287851.6,1050212.3440771175,1305185.3,4573125.99,1596243.05,187137992.9,146938987.0,61986857.89,3397157.79,2.37,0.02,0.75
2020-05-17,4270413.42,3123687.02,5577136.22,579413.21,64455.39,2453449.2,2674479.42,277763838.3,383297914.6,38904593.74,2807593.17,9.85,0.01,
2020-05-18,10572498.51,3112647.58,7158097.24,133246.61,232899.6,4045449.66,2019514.57,277716767.9475541,225734890.8,65467043.73,798585.8,3.45,0.01,0.38
2020-05-19,5699038.01,1115683.84,9073992.34,1957132.55,415397.42,7958308.5,2695598.19,277716767.9475541,208744260.7,86038421.3,2958821.28,2.43,0.1,1.4
2020-05-20,11645710.48,1297174.05,9014745.53,1252760.78,605435.27,7717571.47,1882168.95,284650560.1,287730682.7,69076864.32,1993200.65,4.17,0.03,0.66
2020-05-21,14695293.3,,5429046.64,475611.58,1168302.46,3312496.48,2702165.64,362367758.1,287405916.3,69132744.84,6574840.58,4.16,0.01,0.23
2020-05-22,4408599.05,803077.71,9914546.28,125234.29,1247537.93,9111468.57,656847.13,394480804.6,290454666.2,95630034.31,2991293.92,3.04,0.02,2.07
2020-05-23,6250233.32,2733648.11,9430569.9,1663706.79,587212.58,6696921.79,1807549.78,164601779.9,155969352.0,17954645.23,507075.61,8.69,,1.07
2020-05-24,13520226.82,3763659.47,6048441.74,219524.2,60289.97,2284782.27,1333533.84,421690195.7,195452134.7,72195023.15,4536650.76,,0.01,0.17
2020-05-25,12389053.62,646367.81,7780403.67,1061665.72,700834.48,7134035.86,680447.21,368525793.8,115380525.6,48698669.27,,2.37,0.02,0.58
2020-05-26,7448293.15,3679140.77,9875896.7,1050212.3440771175,661572.65,6196755.93,904049.41,228186712.7,34277014.35,33894676.67,703299.89,1.01,0.03,0.83
2020-05-27,10339558.26,4414533.63,2636424.7,900471.68,338777.5,-1778108.92,527616.36,199850860.9,212072944.8,30663834.47,6270819.35,6.92,-0.01,-0.17
2020-05-28,3907036.48,687077.87,4334248.93,461725.39,1441408.61,3647171.06,1294371.62,93440511.59,280468675.6,82514307.31,7811782.05,3.4,0.04,0.93
2020-05-29,10723168.75,4418390.53,2679103.22,675824.95,274521.89,-1739287.31,1137739.36,277716767.9475541,115339357.4,69234384.19,6836480.64,1.67,-0.01,-0.16
2020-05-30,6491251.1,4960258.82,3578871.27,1621554.39,838052.42,2754910.734271937,1837904.8,376907771.8,207288542.1,,4826059.4,16.12,0.0,-0.21
2020-05-31,6651546.24,4939981.67,5984688.56,1133806.39,327103.15,1044706.89,2897602.39,253057704.9,97778441.44,44177637.06,2995471.07,2.21,0.0,0.16
2020-06-01,11122597.56,666534.36,8153301.73,1992826.54,647425.72,2754910.734271937,930050.49,490986648.2,260430513.9,62285534.19,2770813.46,4.18,0.02,0.67
2020-06-02,4302069.32,1729667.87,7771370.76,269998.93,1079188.32,6041702.89,1370297.6,348705358.8,155671150.7,25761082.61,938434.9,6.04,0.02,1.4
2020-06-03,9023892.29,2835129.67,7049219.93,1298207.06,581115.26,4214090.25,2956294.41,481809489.9,218579107.8,72654053.06,3177368.22,3.01,0.01,0.47
2020-06-04,12382525.14,680491.36,7950865.53,1897755.1,79176.5,7270374.16,2020878.39,422712163.6,374511447.8,89612819.94,5696816.83,4.18,0.02,0.59
2020-06-05,13365995.34,4408804.26,1763539.43,1227792.98,1376386.53,2754910.734271937,1405070.29,432777226.0,169134110.8,31433198.83,7842738.81,,-0.01,-0.2
2020-06-06,2177871.39,,5704595.46,951146.15,589163.34,2754910.734271937,559708.68,61615358.13,239366031.1,68348620.67,1603724.38,3.5,0.06,1.78
2020-06-07,2997854.8,2417815.86,3873822.74,1627017.56,1172292.88,1456006.88,1008227.95,65126120.08,113989320.0,61413442.29,7607646.33,1.86,0.02,0.49
2020-06-08,6491251.1,4960258.82,3578871.27,1621554.39,838052.42,-1381387.55,1837904.8,376907771.8,209501197.07378653,12856938.88,4826059.4,16.12,0.0,-0.21
2020-06-09,8577111.51,4094524.56,3852298.05,1741200.28,308580.69,-242226.51,1851614.49,430931452.4,39894907.67,43581035.66,1137247.17,,0.0,-0.03
2020-06-10,4426319.22,912119.33,4142886.17,1610709.54,444857.33,3230766.84,278663.16,88156407.22,314631537.2,99654190.61,7230479.89,3.16,0.04,0.73
2020-06-11,5018920.98,1619214.23,2550878.84,1700168.09,1371786.49,931664.61,577123.58,439053624.3,137719386.5,19293850.8,3934252.21,7.14,0.0,0.19
2020-06-12,9502522.07,1217951.06,4428017.71,315927.47,120273.14,2754910.734271937,2799415.31,277343048.1,209501197.07378653,85111461.12,2592562.18,3.42,0.01,0.34
2020-06-13,8777901.28,2868811.97,4388170.3,1351913.43,600080.12,1519358.33,747440.66,248145538.3,301920604.2,40597467.74,2590207.37,7.44,0.01,0.17
2020-06-14,3784900.43,1128430.65,,819536.38,696308.24,836117.46,559030.14,350512107.5,125584054.9,51321162.1,4971069.87,2.45,0.0,0.22
2020-06-15,7285676.99,4768039.88,2679130.53,677096.59,1104386.07,-2088909.35,1999230.66,277716767.9475541,201200518.0,10478212.81,3290616.91,19.2,-0.01,-0.29
2020-06-16,14449211.4,1248275.16,3138737.9,931753.6,,1890462.74,671607.51,99381289.4,49207588.6,,1898148.54,0.59,0.02,0.13
2020-06-17,10332551.87,4300472.29,4537879.52,234323.56,1054673.72,237407.23,997932.25,485819949.9,281067321.3,66215264.33,896200.15,4.24,0.0,0.02
2020-06-18,,,3135241.79,1050212.3440771175,1106316.2,2754910.734271937,1675876.97,485537015.7,58719107.47,60956262.21,2088093.97,0.96,0.0,-0.12
2020-06-19,13438890.15,3506957.59,6495580.38,1774376.3,909100.34,2988622.79,,53448814.69,275534989.3,84202436.58,3003324.48,,0.06,0.22
2020-06-20,10339558.26,4414533.63,2636424.7,900471.68,338777.5,-1778108.92,527616.36,199850860.9,212072944.8,30663834.47,6270819.35,6.92,-0.01,-0.17
2020-06-21,9023892.29,2835129.67,7049219.93,1298207.06,581115.26,4214090.25,,481809489.9,218579107.8,72654053.06,3177368.22,3.01,0.01,0.47
2020-06-22,5280091.57,4271518.8,7111920.87,1615099.05,79494.57,2840402.07,1532633.84,277716767.9475541,151679183.8,60596993.0,5151761.37,2.5,0.01,0.54
2020-06-23,3496900.32,4431547.01,6535065.04,965250.32,879811.53,2103518.03,1490419.44,399401350.9,199467085.6,34775939.21,7496507.68,5.74,0.01,0.6
2020-06-24,9023892.29,2835129.67,7049219.93,1298207.06,581115.26,4214090.25,2956294.41,481809489.9,218579107.8,72654053.06,3177368.22,3.01,0.01,0.47
2020-06-25,,884073.51,3805399.68,150555.9,1454781.3,2921326.18,2038785.42,107471067.6,118547261.0,55010147.69,7608347.73,2.16,0.03,0.46
2020-06-26,8256613.37,4142822.34,3519405.07,1331257.6,670120.17,-623417.26,2212983.95,209971854.7,209501197.07378653,19088029.61,4142257.24,,0.0,-0.08
2020-06-27,12081568.86,1960636.23,9364383.9,494271.84,989748.08,7403747.67,403515.84,113010843.9,286433045.9,89756359.49,5696901.72,3.19,0.07,0.61
2020-06-28,2014457.22,1660494.58,,1855089.65,1270342.42,3936231.14,,326848747.2,399171925.2,70404172.6,7394060.23,5.67,0.01,1.95
2020-06-29,2997854.8,2417815.86,3873822.74,1627017.56,1172292.88,1456006.88,1008227.95,65126120.08,113989320.0,61413442.29,7607646.33,1.86,0.02,0.49
2020-06-30,6315629.56,3506383.11,7938704.62,1534172.17,,4432321.51,566068.71,215390490.0,214284675.6,97125923.08,3401054.32,2.21,0.02,0.7
2020-07-01,6311019.04,522229.91,5162812.45,330606.66,,4640582.53,2837874.88,185569367.3,378890461.4,52002380.88,7875055.76,7.29,0.03,0.74
2020-07-02,13198793.92,1526358.97,2253448.65,1849464.61,442005.46,727089.68,2691945.14,375787875.0,188167295.6,30832769.24,6762303.39,6.1,0.0,0.06
2020-07-03,3030643.7,3423409.92,1336133.7,1213847.45,365782.16,-2087276.22,1252144.75,230672442.1,246150036.5,64616226.0,895579.64,3.81,-0.01,-0.69
2020-07-04,5869453.61,968493.42,6503088.12,1417461.62,305797.27,5534594.7,1013039.35,114167364.8,144162166.0,14616446.41,7794261.77,9.86,,0.94
2020-07-05,4714802.16,2379113.49,4380246.57,781610.77,1303384.33,2001133.08,1374449.59,336331109.3,25583487.69,34931127.19,6781043.9,0.73,0.01,0.42
2020-07-06,10759905.68,,1670955.79,206806.42,1404347.84,-2707079.5,1506090.35,102364879.1,200707494.2,66558381.1,,3.02,,-0.25
2020-07-07,,3464984.62,6137004.74,509379.52,1370695.12,2672020.13,670396.82,245568182.4,381540823.9,85027960.94,7659997.68,4.49,0.01,0.24
